,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Love Someone","Lukas Graham",916128,https://open.spotify.com/track/2JqnpexlO9dmvjUMCaLCLJ
2,"I Love It (& Lil Pump)","Kanye West",727868,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
3,"Chopper Tale (feat. Branco & Gilli)",ATYPISK,633148,https://open.spotify.com/track/6vOwDZnFovhiJiQEgiePTE
4,"Eastside (with Halsey & Khalid)","benny blanco",538969,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
5,"Promises (with Sam Smith)","Calvin Harris",497581,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
6,"Su Casa",KESI,494005,https://open.spotify.com/track/4yF9erb9bMUIRXr6QdPgP4
7,Shotgun,"George Ezra",449699,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
8,"Body (feat. brando)","Loud Luxury",434616,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
9,"In My Mind",Dynoro,425754,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
10,AMG,MellemFingaMuzik,414314,https://open.spotify.com/track/12upFOLFbpQ5nTENWm2Glj
11,"Be Alright","Dean Lewis",394335,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
12,Better,Khalid,383771,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
13,"Tjep (feat. Kesi)","Benny Jamz",382899,https://open.spotify.com/track/6Xc6N2ptIEj8z77KDLlj9g
14,"Rum Bum Bum",NAVID,340551,https://open.spotify.com/track/0QzldbZnd9gLpor4S2EzJc
15,"Lucky You (feat. Joyner Lucas)",Eminem,336758,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
16,"Lucid Dreams","Juice WRLD",304492,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
17,Youngblood,"5 Seconds of Summer",302671,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
18,Happier,Marshmello,296320,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
19,"No Romantico (feat. si_el_bien)",NODE,285205,https://open.spotify.com/track/2bvLpM4LmYaTGK2AI5ENCk
20,"Desert Eagle",ZK,281725,https://open.spotify.com/track/02vZaMYB8dM8lF9AN1KzJs
21,"Blah Blah Blah","Armin van Buuren",262306,https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj
22,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",253936,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
23,Oui,Sivas,253656,https://open.spotify.com/track/7j8K8PE1tO2TvhY15E8ZcD
24,"No Brainer","DJ Khaled",251003,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
