,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Love Someone","Lukas Graham",788734,https://open.spotify.com/track/2JqnpexlO9dmvjUMCaLCLJ
2,"Falling Down - Bonus Track","Lil Peep",657306,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
3,"I Love It (& Lil Pump)","Kanye West",636611,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
4,"Eastside (with Halsey & Khalid)","benny blanco",514668,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
5,"Promises (with Sam Smith)","Calvin Harris",464637,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
6,Shotgun,"George Ezra",450286,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
7,Better,Khalid,428446,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
8,"Su Casa",KESI,414865,https://open.spotify.com/track/4yF9erb9bMUIRXr6QdPgP4
9,"Chopper Tale (feat. Branco & Gilli)",ATYPISK,408041,https://open.spotify.com/track/6vOwDZnFovhiJiQEgiePTE
10,"Be Alright","Dean Lewis",393741,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
11,"In My Mind",Dynoro,387295,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
12,"Body (feat. brando)","Loud Luxury",372867,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
13,AMG,MellemFingaMuzik,355514,https://open.spotify.com/track/12upFOLFbpQ5nTENWm2Glj
14,Happier,Marshmello,349049,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
15,"Rum Bum Bum",NAVID,310485,https://open.spotify.com/track/0QzldbZnd9gLpor4S2EzJc
16,"Tjep (feat. Kesi)","Benny Jamz",305521,https://open.spotify.com/track/6Xc6N2ptIEj8z77KDLlj9g
17,"Lucid Dreams","Juice WRLD",294009,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
18,Youngblood,"5 Seconds of Summer",280860,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
19,"Lucky You (feat. Joyner Lucas)",Eminem,275455,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
20,Oui,Sivas,236340,https://open.spotify.com/track/7j8K8PE1tO2TvhY15E8ZcD
21,"Blah Blah Blah","Armin van Buuren",233325,https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj
22,"In My Feelings",Drake,228603,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
23,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",227880,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
24,"Taste (feat. Offset)",Tyga,226628,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
25,Killshot,Eminem,225217,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv
26,"Desert Eagle",ZK,215694,https://open.spotify.com/track/02vZaMYB8dM8lF9AN1KzJs
27,"No Brainer","DJ Khaled",212430,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
28,"New Eyes","Nicklas Sahl",203524,https://open.spotify.com/track/5nvPhsgDEqEHQ3bLTfqDsd
29,"No Stylist (feat. Drake)","French Montana",199866,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
30,"Kom Over",KESI,198543,https://open.spotify.com/track/6Lu7LCf7t7V6X7i4NQywcT
31,"Bedre Dage (feat. PAY)",Omar,197601,https://open.spotify.com/track/0MsrVYtuuRZqqgfUlZyqoY
32,Rise,"Jonas Blue",195466,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
33,"Girls Like You (feat. Cardi B)","Maroon 5",189418,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
34,SAD!,XXXTENTACION,188885,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
35,"No Romantico (feat. si_el_bien)",NODE,183947,https://open.spotify.com/track/2bvLpM4LmYaTGK2AI5ENCk
36,"SICKO MODE","Travis Scott",183486,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
37,"Better Now","Post Malone",179368,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
38,Thunderclouds,Sia,174276,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
39,Wild,"Hugo Helmig",173895,https://open.spotify.com/track/0kTUf60V9AQTqNVKZAmJKc
40,"Solo (feat. Demi Lovato)","Clean Bandit",173312,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
41,Fall,Eminem,172317,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
42,"Electricity (with Dua Lipa)","Silk City",168341,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
43,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,166598,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
44,"Jackie Chan",Tiësto,161353,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
45,Ekstra,KESI,159588,https://open.spotify.com/track/3G3mTTR1EDmce8zZIdapM6
46,Worry,FOOL,158188,https://open.spotify.com/track/1HbdS6DUrJbxWj1vnrXHsD
47,"Beautiful (feat. Camila Cabello)",Bazzi,157327,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
48,"High Hopes","Panic! At The Disco",154453,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
49,"IK BAR HÆNGE",AMAL,153288,https://open.spotify.com/track/7s21h1MImeqAazeNmOxk9b
50,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",149992,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
51,"25 timer",Milbo,143443,https://open.spotify.com/track/3ZhbtCVKFtBKjCs9OrZ6rS
52,"Sweet but Psycho","Ava Max",142162,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
53,"One Kiss (with Dua Lipa)","Calvin Harris",141303,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
54,"Let You Love Me","Rita Ora",138659,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
55,Natural,"Imagine Dragons",137449,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
56,breathin,"Ariana Grande",130403,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
57,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",123776,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
58,"Væk Mig Nu",Medina,119639,https://open.spotify.com/track/14U6VTh43IzI0V2LrtTuGZ
59,"The Ringer",Eminem,119281,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
60,REMEDY,Alesso,116019,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
61,"Jocelyn Flores",XXXTENTACION,115801,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
62,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",114256,https://open.spotify.com/track/2zy9TMoZlYGuCNY4TLqG24
63,Sydpå,Bro,113215,https://open.spotify.com/track/1lahfyqBPVvBIxf3XgmQmZ
64,"God is a woman","Ariana Grande",112231,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
65,Moonlight,XXXTENTACION,112009,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
66,Noticed,"Lil Mosey",109948,https://open.spotify.com/track/7d6XJZjnm7iWcKwYL9z5kC
67,VARM,TopGunn,109680,https://open.spotify.com/track/4zIonNNfOMBWfTww8LWuFu
68,2002,Anne-Marie,107803,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
69,"Sun In Our Eyes",MØ,104910,https://open.spotify.com/track/5vsRm2aCBl5T2qdpvwtrf6
70,"I Like It","Cardi B",104879,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
71,"Ocean (feat. Khalid)","Martin Garrix",103085,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
72,changes,XXXTENTACION,101338,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
73,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,101102,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
74,"rockstar (feat. 21 Savage)","Post Malone",100970,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
75,"Wake Up in the Sky","Gucci Mane",99901,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
76,"Holder Fast",Hennedub,99817,https://open.spotify.com/track/0yJshzyh9qjjtiyLBbPglQ
77,Glad,Bro,99198,https://open.spotify.com/track/7IswsfMQkmjm1FQ2iT3sbw
78,Happier,"Ed Sheeran",98969,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
79,"Happy Now",Zedd,97915,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
80,"Dancing In The Moonlight (feat. NEIMY)",Jubël,96525,https://open.spotify.com/track/4Vs8RLrUdDXeaZbNeIOrtn
81,Spark,"Benny Jamz",95663,https://open.spotify.com/track/7J6jiiXOgqm7z5AeKo32Nn
82,"Mi Lulu",Gilli,95467,https://open.spotify.com/track/0F9Ouh8UWNVqIBrI6FNLM2
83,"8 Letters","Why Don't We",95335,https://open.spotify.com/track/4zRZAmBQP8vhNPf9i9opXt
84,Perfect,"Ed Sheeran",94556,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
85,Nevermind,"Dennis Lloyd",94181,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
86,"Don’t Matter To Me (with Michael Jackson)",Drake,92861,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
87,Technopiik,Pattesutter,92375,https://open.spotify.com/track/5ggSjDAcxZWkNiqXzr1DWA
88,Strapped,FOOL,92309,https://open.spotify.com/track/3o6VhtL6rH2rBzsN8XvfWg
89,"Love Lies (with Normani)",Khalid,91536,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
90,"no tears left to cry","Ariana Grande",89194,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
91,"This Feeling (feat. Kelsea Ballerini)","The Chainsmokers",88939,https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N
92,"Lean Wit Me","Juice WRLD",88381,https://open.spotify.com/track/29tc0GbW0pTSBZSCZF3NWk
93,"New Patek","Lil Uzi Vert",87206,https://open.spotify.com/track/0Fpen1PTuEnCmOJtUU9Iud
94,"Højre Og Venstre (feat. Ericka Jane)",Skinz,85798,https://open.spotify.com/track/610KxSt2HNjczZ2ic2Yr9q
95,Nonstop,Drake,85283,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
96,STARGAZING,"Travis Scott",84787,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
97,"RAP DEVIL","Machine Gun Kelly",83704,https://open.spotify.com/track/43TP6JCWXgkc2D7Xjz5hBr
98,"Rather Be","Malte Ebert",83376,https://open.spotify.com/track/7eZDVCRHXBFU8s84ansvH7
99,"Say You Won't Let Go","James Arthur",83331,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
100,Tempo,Artigeardit,83064,https://open.spotify.com/track/1rbxd9QCJzeJxNLvDujEgd
101,"Shape of You","Ed Sheeran",82738,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
102,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",82180,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
103,"God's Plan",Drake,81875,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
104,"Want To","Dua Lipa",79400,https://open.spotify.com/track/0CBFOvHlyqy30Q5tbyNHfQ
105,"Psycho (feat. Ty Dolla $ign)","Post Malone",79297,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
106,"Tonight I'm Loving You (feat. Reo Cragun)",MORTEN,77994,https://open.spotify.com/track/3sBjt4cfTskytzXbr5dNHm
107,"Gimade (feat. AMRO)",RH,77831,https://open.spotify.com/track/3jCwMe0LD0OWk6iN53JgRD
108,"Creep On Me",GASHI,77453,https://open.spotify.com/track/1MUL6DO2gVimj2YrVedubd
109,"Kan Ikk' Gå Mere","DON x LEE x BARBER",77195,https://open.spotify.com/track/1bNVMj38v74AqKmTvnwYKq
110,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",76565,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
111,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",76312,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
112,Monogamy,Christopher,76246,https://open.spotify.com/track/4CTZcAXWa0XFdyLSKSCheh
113,"If You're Over Me","Years & Years",75600,https://open.spotify.com/track/1oc3jna2ablnfIKLYbKujl
114,"Abu Debe",Jamaika,75347,https://open.spotify.com/track/6KG9Aicu7YKyez7H6CQ1vh
115,BILLY,6ix9ine,74362,https://open.spotify.com/track/5KhFaq45chTw8RGfWo8T8J
116,Opa,NODE,74147,https://open.spotify.com/track/4NB09rIzIhxxLBwdXx1ZTY
117,SWISH,Tyga,73859,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
