,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Falling Down - Bonus Track","Lil Peep",41803,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
2,"I Love It (& Lil Pump)","Kanye West",33359,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
3,"In My Mind",Dynoro,27391,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
4,"Promises (with Sam Smith)","Calvin Harris",24818,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
5,Happier,Marshmello,22813,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
6,"Zemes stunda",ansis,20255,https://open.spotify.com/track/7MSS9mAqAHHkUCa7HL0RbA
7,"Lucky You (feat. Joyner Lucas)",Eminem,19411,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
8,Natural,"Imagine Dragons",18194,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
9,"Eastside (with Halsey & Khalid)","benny blanco",17956,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
10,"Wake Up in the Sky","Gucci Mane",16830,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
11,Better,Khalid,16200,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
12,Thunderclouds,Sia,15669,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
13,"Be Alright","Dean Lewis",15392,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
14,"Mona Lisa (feat. Kendrick Lamar)","Lil Wayne",15340,https://open.spotify.com/track/0dbTQYW3Ad1FTzIA9t90E8
15,"SICKO MODE","Travis Scott",15315,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
16,SAD!,XXXTENTACION,15069,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
17,"Lucid Dreams","Juice WRLD",14887,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
18,Moonlight,XXXTENTACION,14537,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
19,"Electricity (with Dua Lipa)","Silk City",14209,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
20,Nevermind,"Dennis Lloyd",14201,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
21,"Better Now","Post Malone",13522,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
22,"Don't Cry (feat. XXXTENTACION)","Lil Wayne",13462,https://open.spotify.com/track/5BQrp63SHCVf4bzCzJePne
23,REMEDY,Alesso,12317,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
24,Killshot,Eminem,12277,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv
25,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",12235,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
26,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,12074,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
27,breathin,"Ariana Grande",11992,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
28,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",11858,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
