,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Falling Down - Bonus Track","Lil Peep",25403,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
2,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,25373,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
3,Shallow,"Lady Gaga",19979,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
4,"Zemes stunda",ansis,19280,https://open.spotify.com/track/7MSS9mAqAHHkUCa7HL0RbA
5,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",18585,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
6,"when the party's over","Billie Eilish",18317,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
7,"In My Mind",Dynoro,17880,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
8,"Promises (with Sam Smith)","Calvin Harris",17683,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
9,Happier,Marshmello,17683,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
10,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",16745,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
11,"Without Me",Halsey,16001,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
12,Better,Khalid,15208,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
13,"Let You Love Me","Rita Ora",14840,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
14,"SICKO MODE","Travis Scott",14531,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
15,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",14358,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
16,"I Love It (& Lil Pump)","Kanye West",13832,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
17,"Mo Bamba","Sheck Wes",13626,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
18,"Better Now","Post Malone",13471,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
19,Moonlight,XXXTENTACION,12840,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
20,SAD!,XXXTENTACION,12616,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
21,"Sweet but Psycho","Ava Max",12593,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
22,"Eastside (with Halsey & Khalid)","benny blanco",12492,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
23,"Kiss and Make Up","Dua Lipa",12211,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
24,"Be Alright","Dean Lewis",12179,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
25,Natural,"Imagine Dragons",12087,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
26,"Wake Up in the Sky","Gucci Mane",11662,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
27,"Мокрые кроссы","Tima Belorusskih",11529,https://open.spotify.com/track/35poFvLMiXHPZsItZ0HiHZ
28,"Lucid Dreams","Juice WRLD",11495,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
29,Nevermind,"Dennis Lloyd",11261,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
30,"Venom - Music From The Motion Picture",Eminem,10779,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
31,"I Got Love","MiyaGi & Endspiel",10704,https://open.spotify.com/track/5rwsJbBNa8SfPW4oFA1GjP
32,"Jocelyn Flores",XXXTENTACION,10424,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
33,"rockstar (feat. 21 Savage)","Post Malone",10372,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
34,"No Stylist (feat. Drake)","French Montana",10003,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
35,"Lucky You (feat. Joyner Lucas)",Eminem,9952,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
36,"Woman Like Me (feat. Nicki Minaj)","Little Mix",9829,https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1
37,"Body (feat. brando)","Loud Luxury",9791,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
38,"lovely (with Khalid)","Billie Eilish",9741,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
39,Youngblood,"5 Seconds of Summer",9735,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
40,"MIA (feat. Drake)","Bad Bunny",9457,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
41,"This Feeling (feat. Kelsea Ballerini)","The Chainsmokers",9375,https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N
42,"Electricity (with Dua Lipa)","Silk City",9332,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
43,Thunderclouds,Sia,9030,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
44,"YEAH RIGHT",Joji,8813,https://open.spotify.com/track/1VGzxJnVQND7Cg5H5wGj14
45,"Beautiful (feat. Camila Cabello)",Bazzi,8787,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
46,"Suncity (feat. Empress Of)",Khalid,8572,https://open.spotify.com/track/4AhSkRYioEIfGvCV19peYN
47,"My Blood","Twenty One Pilots",8551,https://open.spotify.com/track/5HeKOKc4phmLn8e4I7EkzD
48,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",8492,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
49,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",8368,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
50,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",8293,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
51,"Always Remember Us This Way","Lady Gaga",8123,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
52,"There's No Way (feat. Julia Michaels)",Lauv,7805,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ
53,"High Hopes","Panic! At The Disco",7762,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
54,"Ruin My Life","Zara Larsson",7755,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
55,"Love Someone","Lukas Graham",7656,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
56,"Taste (feat. Offset)",Tyga,7623,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
57,"SLOW DANCING IN THE DARK",Joji,7401,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
58,REMEDY,Alesso,7369,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
59,"Waste It On Me (feat. BTS)","Steve Aoki",7323,https://open.spotify.com/track/2r1T6xGTVaNAqBoPH4lZEE
60,Noticed,"Lil Mosey",7180,https://open.spotify.com/track/6JQvHMSaR8flFsN53ypOfP
61,Nonstop,Drake,7143,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
62,"Rozovoye Vino",Eldzhey,7129,https://open.spotify.com/track/4LDcQ9sLkKCie4XcKaEwJD
63,"Cry Alone","Lil Peep",7098,https://open.spotify.com/track/4uHscE8VF6F6mKU3ECjIKr
64,"Fine China",Future,6939,https://open.spotify.com/track/5274I4mUMnYczyeXkGDWZN
65,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,6924,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
66,"Diamond Heart","Alan Walker",6885,https://open.spotify.com/track/4J4zx8xGJpuGndrVc06KaT
67,Shotgun,"George Ezra",6855,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
68,"I Fall Apart","Post Malone",6839,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
69,"Save That Shit","Lil Peep",6773,https://open.spotify.com/track/0S0vWvyZ6Rc79TXkWxT9QA
70,changes,XXXTENTACION,6723,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
71,Thunder,"Imagine Dragons",6676,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
72,"Girls Like You (feat. Cardi B)","Maroon 5",6566,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
73,"In My Feelings",Drake,6470,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
74,"I Like Me Better",Lauv,6391,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
75,1999,"Charli XCX",6385,https://open.spotify.com/track/05mAIVLkIWc2d1UBYZBCp8
76,Money,"Cardi B",6370,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e
77,"Solo (feat. Demi Lovato)","Clean Bandit",6360,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
78,"I Like It","Cardi B",6341,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
79,STOOPID,6ix9ine,6327,https://open.spotify.com/track/1jQvUmf16VE9WQCPuK2e8K
80,2002,Anne-Marie,6308,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
81,"Lost In Japan - Remix","Shawn Mendes",6244,https://open.spotify.com/track/575NJxNUVDqwJGdzBrlLbv
82,"One Kiss (with Dua Lipa)","Calvin Harris",6241,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
83,Ogles,"Prāta Vētra",6204,https://open.spotify.com/track/0xZbTUeLOIXjAHFuyZNQr2
