,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Falling Down - Bonus Track","Lil Peep",32942,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
2,"In My Mind",Dynoro,22496,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
3,"Promises (with Sam Smith)","Calvin Harris",22274,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
4,"I Love It (& Lil Pump)","Kanye West",22219,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
5,Shallow,"Lady Gaga",20498,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
6,Happier,Marshmello,20194,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
7,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",19725,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
8,"Zemes stunda",ansis,18632,https://open.spotify.com/track/7MSS9mAqAHHkUCa7HL0RbA
9,"Eastside (with Halsey & Khalid)","benny blanco",16227,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
10,Better,Khalid,16025,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
11,Moonlight,XXXTENTACION,15758,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
12,Natural,"Imagine Dragons",15032,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
13,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",14882,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
14,"Let You Love Me","Rita Ora",14550,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
15,"Be Alright","Dean Lewis",14523,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
16,SAD!,XXXTENTACION,14450,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
17,"Venom - Music From The Motion Picture",Eminem,14448,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
18,"Better Now","Post Malone",14010,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
19,Thunderclouds,Sia,13982,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
20,"Lucid Dreams","Juice WRLD",13630,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
21,"Without Me",Halsey,13554,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
22,"Lucky You (feat. Joyner Lucas)",Eminem,13224,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
23,"SICKO MODE","Travis Scott",12967,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
24,"Wake Up in the Sky","Gucci Mane",12855,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
25,Nevermind,"Dennis Lloyd",12578,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
26,"Mo Bamba","Sheck Wes",12364,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
27,"MIA (feat. Drake)","Bad Bunny",11938,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
28,"Electricity (with Dua Lipa)","Silk City",11709,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
29,"This Feeling (feat. Kelsea Ballerini)","The Chainsmokers",11578,https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N
30,"Jocelyn Flores",XXXTENTACION,11533,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
31,"No Stylist (feat. Drake)","French Montana",11272,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
32,"I Got Love","MiyaGi & Endspiel",11126,https://open.spotify.com/track/5rwsJbBNa8SfPW4oFA1GjP
33,"rockstar (feat. 21 Savage)","Post Malone",11121,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
34,REMEDY,Alesso,10999,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
35,"PASS OUT (feat. 21 Savage)",Quavo,10863,https://open.spotify.com/track/3edzl4zvKFi0D3iuF6cs2f
36,STOOPID,6ix9ine,10745,https://open.spotify.com/track/1jQvUmf16VE9WQCPuK2e8K
37,Youngblood,"5 Seconds of Summer",10732,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
38,"Мокрые кроссы","Tima Belorusskih",10500,https://open.spotify.com/track/35poFvLMiXHPZsItZ0HiHZ
39,"My Blood","Twenty One Pilots",9971,https://open.spotify.com/track/5HeKOKc4phmLn8e4I7EkzD
40,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",9933,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
41,Shotgun,"George Ezra",9860,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
42,"Body (feat. brando)","Loud Luxury",9812,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
43,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",9749,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
44,Noticed,"Lil Mosey",9643,https://open.spotify.com/track/7d6XJZjnm7iWcKwYL9z5kC
45,"Beautiful (feat. Camila Cabello)",Bazzi,9599,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
46,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,9599,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
47,Nonstop,Drake,8650,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
48,Chlorine,"Twenty One Pilots",8566,https://open.spotify.com/track/23OXdR7YuUBVWh5hSnYJau
49,"There's No Way (feat. Julia Michaels)",Lauv,8564,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ
50,"Taste (feat. Offset)",Tyga,8560,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
51,"In My Feelings",Drake,8488,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
52,Killshot,Eminem,8468,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv
53,"lovely (with Khalid)","Billie Eilish",8356,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
54,"Want To","Dua Lipa",8268,https://open.spotify.com/track/0CBFOvHlyqy30Q5tbyNHfQ
55,"Sweet but Psycho","Ava Max",8262,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
56,"Love Someone","Lukas Graham",8121,https://open.spotify.com/track/2JqnpexlO9dmvjUMCaLCLJ
57,"Girls Like You (feat. Cardi B)","Maroon 5",7842,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
58,breathin,"Ariana Grande",7800,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
59,"Woman Like Me (feat. Nicki Minaj)","Little Mix",7762,https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1
60,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",7743,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
61,"Rozovoye Vino",Eldzhey,7716,https://open.spotify.com/track/4LDcQ9sLkKCie4XcKaEwJD
62,Ogles,"Prāta Vētra",7697,https://open.spotify.com/track/0xZbTUeLOIXjAHFuyZNQr2
63,changes,XXXTENTACION,7585,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
64,Rise,"Jonas Blue",7546,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
65,"Не по пути",PHARAOH,7464,https://open.spotify.com/track/5kElIh62XbmpGwfR0cYaZn
66,"Solo (feat. Demi Lovato)","Clean Bandit",7356,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
67,"Self Care","Mac Miller",7322,https://open.spotify.com/track/5bJ1DrEM4hNCafcDd1oxHx
68,"Jackie Chan",Tiësto,7066,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
69,Morph,"Twenty One Pilots",7052,https://open.spotify.com/track/01vv2AjxgP4uUyb8waYO5Y
70,Thunder,"Imagine Dragons",7025,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
71,"High Hopes","Panic! At The Disco",6999,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
72,"SLOW DANCING IN THE DARK",Joji,6944,https://open.spotify.com/track/0UyljEbX9dqI1K0sqdv6B6
73,Fall,Eminem,6943,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
74,"Roku Okeāns","Bermudu Divstūris",6898,https://open.spotify.com/track/7qfisxNvTUxlD6mvrw8673
75,"Цвет настроения чёрный","Egor Kreed",6859,https://open.spotify.com/track/7dKiNStdWrS78TqDVBNBdv
76,"I Fall Apart","Post Malone",6777,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
