,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Falling Down - Bonus Track","Lil Peep",29705,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
2,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",20944,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
3,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",20553,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
4,Shallow,"Lady Gaga",20082,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
5,"In My Mind",Dynoro,19908,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
6,"Promises (with Sam Smith)","Calvin Harris",19733,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
7,Happier,Marshmello,19252,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
8,"Zemes stunda",ansis,19083,https://open.spotify.com/track/7MSS9mAqAHHkUCa7HL0RbA
9,"I Love It (& Lil Pump)","Kanye West",17719,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
10,"when the party's over","Billie Eilish",17296,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
11,Better,Khalid,17112,https://open.spotify.com/track/2OpBganfGk2GVdSlRdxzaX
12,"Without Me",Halsey,16489,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
13,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",15430,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
14,Moonlight,XXXTENTACION,15320,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
15,"Let You Love Me","Rita Ora",14943,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
16,"Better Now","Post Malone",14930,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
17,"SICKO MODE","Travis Scott",14627,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
18,SAD!,XXXTENTACION,14538,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
19,Natural,"Imagine Dragons",13662,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
20,"Eastside (with Halsey & Khalid)","benny blanco",13403,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
21,"Venom - Music From The Motion Picture",Eminem,13323,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
22,"Lucid Dreams","Juice WRLD",13239,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
23,"Be Alright","Dean Lewis",13021,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
24,"Kiss and Make Up","Dua Lipa",12953,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
25,"Mo Bamba","Sheck Wes",12621,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
26,"Cry Alone","Lil Peep",12150,https://open.spotify.com/track/4uHscE8VF6F6mKU3ECjIKr
27,"Lucky You (feat. Joyner Lucas)",Eminem,12132,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
28,Nevermind,"Dennis Lloyd",11949,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
29,"Wake Up in the Sky","Gucci Mane",11741,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
30,"rockstar (feat. 21 Savage)","Post Malone",11547,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
31,"Sweet but Psycho","Ava Max",11533,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
32,"I Got Love","MiyaGi & Endspiel",11439,https://open.spotify.com/track/5rwsJbBNa8SfPW4oFA1GjP
33,"Мокрые кроссы","Tima Belorusskih",11160,https://open.spotify.com/track/35poFvLMiXHPZsItZ0HiHZ
34,"Jocelyn Flores",XXXTENTACION,11003,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
35,"Fine China",Future,10474,https://open.spotify.com/track/5274I4mUMnYczyeXkGDWZN
36,Youngblood,"5 Seconds of Summer",10435,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
37,REMEDY,Alesso,10310,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
38,"This Feeling (feat. Kelsea Ballerini)","The Chainsmokers",10217,https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N
39,"No Stylist (feat. Drake)","French Montana",10156,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
40,"MIA (feat. Drake)","Bad Bunny",9994,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
41,"Body (feat. brando)","Loud Luxury",9952,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
42,Thunderclouds,Sia,9907,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
43,"Suncity (feat. Empress Of)",Khalid,9842,https://open.spotify.com/track/4AhSkRYioEIfGvCV19peYN
44,"Electricity (with Dua Lipa)","Silk City",9735,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
45,"My Blood","Twenty One Pilots",9614,https://open.spotify.com/track/5HeKOKc4phmLn8e4I7EkzD
46,"Beautiful (feat. Camila Cabello)",Bazzi,9422,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
47,"lovely (with Khalid)","Billie Eilish",9090,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
48,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",8917,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
49,Noticed,"Lil Mosey",8658,https://open.spotify.com/track/6JQvHMSaR8flFsN53ypOfP
50,"Taste (feat. Offset)",Tyga,8504,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
51,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",8297,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
52,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,8185,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
53,Nonstop,Drake,8091,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
54,changes,XXXTENTACION,8086,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
55,"Woman Like Me (feat. Nicki Minaj)","Little Mix",8048,https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1
56,"Ruin My Life","Zara Larsson",8045,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
57,STOOPID,6ix9ine,8034,https://open.spotify.com/track/1jQvUmf16VE9WQCPuK2e8K
58,"There's No Way (feat. Julia Michaels)",Lauv,7860,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ
59,Shotgun,"George Ezra",7723,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
60,"Always Remember Us This Way","Lady Gaga",7676,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
61,"In My Feelings",Drake,7670,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
