,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"I Love It (& Lil Pump)","Kanye West",40551,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
2,"In My Mind",Dynoro,32743,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
3,"Lucky You (feat. Joyner Lucas)",Eminem,29764,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
4,"Promises (with Sam Smith)","Calvin Harris",26065,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
5,"Zemes stunda",ansis,25898,https://open.spotify.com/track/7MSS9mAqAHHkUCa7HL0RbA
6,"Eastside (with Halsey & Khalid)","benny blanco",21144,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
7,"The Ringer",Eminem,20309,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
8,Fall,Eminem,20299,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
9,Natural,"Imagine Dragons",19657,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
10,Happier,Marshmello,18473,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
11,"SICKO MODE","Travis Scott",17394,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
12,"In My Feelings",Drake,17272,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
13,"Lucid Dreams","Juice WRLD",17248,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
14,"Be Alright","Dean Lewis",16574,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
15,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,16453,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
16,"Body (feat. brando)","Loud Luxury",16272,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
