,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,öölaps!,Nublu,41635,https://open.spotify.com/track/70qZhu8T6VHpeugYFZCnVk
2,"I Love It (& Lil Pump)","Kanye West",39060,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
3,"Mina Ka",Nublu,30453,https://open.spotify.com/track/4WTIwGBQobHLNo320RhOWW
4,"Promises (with Sam Smith)","Calvin Harris",30117,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
5,"In My Mind",Dynoro,28384,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
6,"2 Quick Start",Nublu,22942,https://open.spotify.com/track/60mPI11SKSZFlLKzt3KXv5
7,"Lucky You (feat. Joyner Lucas)",Eminem,22560,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
8,"Eastside (with Halsey & Khalid)","benny blanco",20252,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
9,Happier,Marshmello,18922,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
10,"Be Alright","Dean Lewis",16744,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
11,"Body (feat. brando)","Loud Luxury",15729,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
12,"Lucid Dreams","Juice WRLD",15309,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
13,Better,Khalid,14343,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
14,"In My Feelings",Drake,14279,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
15,"Rulli Rulli Rulli - Nublu Remix",Öed,13970,https://open.spotify.com/track/5qdzvhnYpGt6rogTlOcJe3
16,Natural,"Imagine Dragons",13919,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
17,"Better Now","Post Malone",13643,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
18,"Falling Down - Bonus Track","Lil Peep",13486,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
19,REMEDY,Alesso,13282,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
20,"Wake Up in the Sky","Gucci Mane",12778,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
21,breathin,"Ariana Grande",12590,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
22,"Girls Like You (feat. Cardi B)","Maroon 5",12572,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
23,"Electricity (with Dua Lipa)","Silk City",12564,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
24,Thunderclouds,Sia,12479,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
25,Nevermind,"Dennis Lloyd",12440,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
26,"I Got Love","MiyaGi & Endspiel",12333,https://open.spotify.com/track/5rwsJbBNa8SfPW4oFA1GjP
27,SAD!,XXXTENTACION,12046,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
28,"Beautiful (feat. Camila Cabello)",Bazzi,11588,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
29,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",11500,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
30,"Happy Now",Zedd,10807,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
31,Darkside,"Alan Walker",10579,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
32,"SICKO MODE","Travis Scott",10559,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
33,"The Ringer",Eminem,10478,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
34,Youngblood,"5 Seconds of Summer",10467,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
35,"Jackie Chan",Tiësto,10178,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
36,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",10121,https://open.spotify.com/track/2zy9TMoZlYGuCNY4TLqG24
37,Fall,Eminem,9915,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
38,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",9898,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
39,Rise,"Jonas Blue",9587,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
40,Shotgun,"George Ezra",9382,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
41,Moonlight,XXXTENTACION,9358,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
42,"High On Life (feat. Bonn)","Martin Garrix",9356,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
43,"Jocelyn Flores",XXXTENTACION,9249,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
44,Trenažöör,5MIINUST,9061,https://open.spotify.com/track/6CUrRWNO3KlHuvuw8yESSU
45,"Solo (feat. Demi Lovato)","Clean Bandit",8925,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
46,"rockstar (feat. 21 Savage)","Post Malone",8917,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
47,"Цвет настроения чёрный","Egor Kreed",8623,https://open.spotify.com/track/7dKiNStdWrS78TqDVBNBdv
48,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,8527,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
49,"Ocean (feat. Khalid)","Martin Garrix",8460,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
50,"No Brainer","DJ Khaled",8366,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
51,"Born To Be Yours",Kygo,8009,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
52,"God is a woman","Ariana Grande",7988,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
53,"Not Alike (feat. Royce Da 5'9)",Eminem,7921,https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU
54,"Taste (feat. Offset)",Tyga,7900,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
55,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",7693,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
56,"SLOW DANCING IN THE DARK",Joji,7569,https://open.spotify.com/track/0UyljEbX9dqI1K0sqdv6B6
57,"Say My Name","David Guetta",7508,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
58,"One Kiss (with Dua Lipa)","Calvin Harris",7461,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
59,"Burn Out (feat. Dewain Whitmore)","Martin Garrix",7164,https://open.spotify.com/track/7IWTIkiWGWNQyYfOLdMrGD
60,Greatest,Eminem,7050,https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv
61,Kamikaze,Eminem,6837,https://open.spotify.com/track/2gsNpSn7VvvJuSrIDfRoYy
62,"I Like It","Cardi B",6794,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
63,"Blah Blah Blah","Armin van Buuren",6638,https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj
64,"Self Care","Mac Miller",6606,https://open.spotify.com/track/5bJ1DrEM4hNCafcDd1oxHx
65,"Want To","Dua Lipa",6585,https://open.spotify.com/track/0CBFOvHlyqy30Q5tbyNHfQ
66,"Love Someone","Lukas Graham",6513,https://open.spotify.com/track/2JqnpexlO9dmvjUMCaLCLJ
67,"no tears left to cry","Ariana Grande",6506,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
68,Nonstop,Drake,6418,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
69,"Ignite (feat. SEUNGRI)",K-391,6417,https://open.spotify.com/track/0UMLejbZXf7YVgnfxURvVr
70,"Psycho (feat. Ty Dolla $ign)","Post Malone",6340,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
71,"I'm a Mess","Bebe Rexha",6331,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
72,"Mariners Apartment Complex","Lana Del Rey",6284,https://open.spotify.com/track/4UAW2gObi5o6sJla0qZpPn
73,"God's Plan",Drake,6238,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
74,"Feels Like Summer","Childish Gambino",6142,https://open.spotify.com/track/7p4vHnYXkxlzvfePJVpcTr
75,"Side Effects (feat. Emily Warren)","The Chainsmokers",6080,https://open.spotify.com/track/5hrXLJJrnKraxRQntH0Vv9
76,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",5970,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
77,changes,XXXTENTACION,5909,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
78,"Rozovoye Vino",Eldzhey,5757,https://open.spotify.com/track/4LDcQ9sLkKCie4XcKaEwJD
79,"Don’t Matter To Me (with Michael Jackson)",Drake,5737,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
80,"lovely (with Khalid)","Billie Eilish",5681,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
81,"I Fall Apart","Post Malone",5520,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
82,"Remind Me to Forget",Kygo,5484,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
83,"Мокрые кроссы","Tima Belorusskih",5345,https://open.spotify.com/track/35poFvLMiXHPZsItZ0HiHZ
84,"Everybody Dies In Their Nightmares",XXXTENTACION,5325,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
85,STARGAZING,"Travis Scott",5293,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
86,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,5223,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
87,"High Hopes","Panic! At The Disco",5178,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
88,Normal,Eminem,5140,https://open.spotify.com/track/0evt4UZbdhnHtcAnxkm6A1
89,"Stepping Stone",Eminem,5114,https://open.spotify.com/track/60Z57Wdrn0pEVpHI7d7GAX
90,Flames,"David Guetta",5106,https://open.spotify.com/track/66BjcDhhwWCcQIBxHMpKXh
91,"Drew Barrymore","Bryce Vine",5059,https://open.spotify.com/track/0OgGn1ofaj55l2PcihQQGV
92,Believer,"Imagine Dragons",5052,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
93,"Mo Bamba","Sheck Wes",5038,https://open.spotify.com/track/3QybPutx0Tjk472bBKjNWn
94,Noticed,"Lil Mosey",4965,https://open.spotify.com/track/7d6XJZjnm7iWcKwYL9z5kC
95,"Later Bitches","The Prince Karma",4895,https://open.spotify.com/track/0uL88Lp7C6i2WGHub1zrJ9
96,"Nagu Täna",Reket,4857,https://open.spotify.com/track/3c6WMt2C90LVT3XFmF7ZUP
97,"New Heights",NOËP,4812,https://open.spotify.com/track/3ICpGhrulCHC1rw0qvs27W
98,"Good Guy (feat. Jessie Reyez)",Eminem,4807,https://open.spotify.com/track/4g32MdRoqwGKQd3NXIRhpU
99,"Look At Me!",XXXTENTACION,4782,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
100,"Venom - Music From The Motion Picture",Eminem,4764,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
101,"Erootika Pood",5MIINUST,4754,https://open.spotify.com/track/0irG7UHJP2APS0hul5MCat
102,"XO Tour Llif3","Lil Uzi Vert",4713,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
103,"Shape of You","Ed Sheeran",4671,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
104,Thunder,"Imagine Dragons",4627,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
105,"San Francisco","Sander Mölder",4589,https://open.spotify.com/track/5PXIrziipQqtV3sm2UndCG
106,"YEAH RIGHT",Joji,4569,https://open.spotify.com/track/5gFmgXPCLu9xIfMUXSbRru
107,"8 Letters","Why Don't We",4566,https://open.spotify.com/track/4zRZAmBQP8vhNPf9i9opXt
108,2002,Anne-Marie,4560,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
109,"Lean Wit Me","Juice WRLD",4538,https://open.spotify.com/track/29tc0GbW0pTSBZSCZF3NWk
110,"All For Love",Raaban,4485,https://open.spotify.com/track/5VGBgPVFO3e0lWz4WHYntQ
111,"Tie Me Down (with Elley Duhé)",Gryffin,4458,https://open.spotify.com/track/4QVS8YCpK71R4FsxSMCjhP
112,"RAP DEVIL","Machine Gun Kelly",4446,https://open.spotify.com/track/63TyoT9Ee03rQxv8xmdJ2l
113,"Save That Shit","Lil Peep",4426,https://open.spotify.com/track/0S0vWvyZ6Rc79TXkWxT9QA
114,"I Like Me Better",Lauv,4405,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
115,"Survive (feat. Emeli Sandé, Gucci Mane)","Don Diablo",4373,https://open.spotify.com/track/0ZK4SbP0mgjTlvLiSBbhsd
116,"Leave a Light On","Tom Walker",4362,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W
117,"Go Flex","Post Malone",4358,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
118,"Creep On Me",GASHI,4341,https://open.spotify.com/track/1MUL6DO2gVimj2YrVedubd
119,"All Girls Are The Same","Juice WRLD",4328,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm
120,"Without You (feat. Sandro Cavazza)",Avicii,4317,https://open.spotify.com/track/6Pgkp4qUoTmJIPn7ReaGxL
121,BEBE,6ix9ine,4264,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
122,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,4239,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
123,IDGAF,"Dua Lipa",4235,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
124,SWISH,Tyga,4199,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
125,"Pretty Little Fears (feat. J. Cole)",6LACK,4197,https://open.spotify.com/track/4at3d5QWnlibMVN75ECDrp
126,"Magic In The Hamptons (feat. Lil Yachty)","Social House",4191,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp
127,Congratulations,"Post Malone",4156,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
128,HUMBLE.,"Kendrick Lamar",4117,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
129,Salaja,"Karl-Erik Taukar",4112,https://open.spotify.com/track/39QgmQACR2ztAXtX5VmCk0
130,"Rulli Rulli Rulli",Öed,4037,https://open.spotify.com/track/0NRH6DAR7c6j9z7036HBC2
131,"Havana (feat. Young Thug)","Camila Cabello",4021,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
132,"Nice For What",Drake,4015,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
133,"Feel It Still","Portugal. The Man",3989,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
134,"All I Am","Jess Glynne",3984,https://open.spotify.com/track/6X6SdJzxyw7GzxwP2fr9WV
135,"New Rules","Dua Lipa",3970,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
136,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,3964,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
137,"More Than You Know","Axwell /\ Ingrosso",3956,https://open.spotify.com/track/6h5PAsRni4IRlxWr6uDPTP
138,"Your Love","David Guetta",3951,https://open.spotify.com/track/0tgbSxoFjZ20MjfoKwWevV
139,"Nice Guy (with Jessie Reyez)",Eminem,3866,https://open.spotify.com/track/09FfQO3PqHO4HIJL511Ksi
140,"Like I Do","David Guetta",3859,https://open.spotify.com/track/4aBYzs8RxZMuqyOanNlf8I
141,Amnesia,WATEVA,3843,https://open.spotify.com/track/3lyZ3wS81yeUx8V8ORjeeB
142,Riptide,"Vance Joy",3836,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
143,"Sincerity Is Scary","The 1975",3813,https://open.spotify.com/track/06Vthiq8nNDuT5nOcch535
144,"Jagatud Saladus","Elina Born",3797,https://open.spotify.com/track/5zMDY13YkNxddXLDoASEXn
145,IDOL,BTS,3761,https://open.spotify.com/track/03iCbZaM4OkRR4We6wIzvx
146,FRIENDS,Marshmello,3760,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
147,Africa,TOTO,3756,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
148,"Kolm korda",Lenna,3710,https://open.spotify.com/track/4my7dAo5oFFnzZMNMKdebo
149,Köievedu,Reket,3700,https://open.spotify.com/track/5KTrnkXClZkHmJvwhEjQoG
150,"Candy Paint","Post Malone",3639,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
151,broken,lovelytheband,3609,https://open.spotify.com/track/6XcfKZvJio9Z0fQy11GnNX
152,"Kiki Miki",Arop,3597,https://open.spotify.com/track/13yU3vcrJegnuFUHDMskpq
153,Sinule,"Uudo Sepp",3595,https://open.spotify.com/track/5SeDPU6XpOSW3Bpsx9ty6C
154,"Right Now","Nick Jonas",3593,https://open.spotify.com/track/43wzy7JxMEfvCh8ZFeZKYk
155,"Love Lies (with Normani)",Khalid,3569,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
156,"Nephew (feat. Lil Pump)",Smokepurpp,3563,https://open.spotify.com/track/0ibOcbkp2XG46Do8jcy0bL
157,"Люби меня","MiyaGi & Endspiel",3554,https://open.spotify.com/track/0r5Nq9NExhHRcApKfFUBzk
158,"Dance To This (feat. Ariana Grande)","Troye Sivan",3544,https://open.spotify.com/track/17JYzDCW1UTndfURuTydF2
159,"Wake Me Up",Avicii,3538,https://open.spotify.com/track/4h8VwCb1MTGoLKueQ1WgbD
160,"Take Me to Church",Hozier,3489,https://open.spotify.com/track/3KYOGt8IO6j8wptkG9THag
161,Täna,Arop,3476,https://open.spotify.com/track/1OUuj6qXlyRsAZoH0eDVeM
162,Betrayed,"Lil Xan",3457,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
163,"Like I Love You (feat. The NGHBRS)","Lost Frequencies",3446,https://open.spotify.com/track/5CvezlLZQpHWHeODmDqv0p
164,"Jõul (feat. Sass Henno)",5MIINUST,3440,https://open.spotify.com/track/5vnHyf7nm9NWYbIWxEa5on
