,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Shallow,"Lady Gaga",31429,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
2,öölaps!,Nublu,25125,https://open.spotify.com/track/70qZhu8T6VHpeugYFZCnVk
3,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",21725,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
4,"Falling Down - Bonus Track","Lil Peep",20054,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
5,"Mina Ka",Nublu,20029,https://open.spotify.com/track/4WTIwGBQobHLNo320RhOWW
6,"Promises (with Sam Smith)","Calvin Harris",20021,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
7,"Sweet but Psycho","Ava Max",18089,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
8,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",17152,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
9,"In My Mind",Dynoro,17041,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
10,Happier,Marshmello,16720,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
11,"Let You Love Me","Rita Ora",16399,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
12,"when the party's over","Billie Eilish",16152,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
13,Better,Khalid,15981,https://open.spotify.com/track/2OpBganfGk2GVdSlRdxzaX
14,"Without Me",Halsey,15462,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
15,"Be Alright","Dean Lewis",14906,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
16,"Kiss and Make Up","Dua Lipa",14788,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
17,"Keeruta (feat. Nublu)",Lenna,14475,https://open.spotify.com/track/0t6ICmpxvI1hYiYENlx3Y3
18,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",14343,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
19,"Always Remember Us This Way","Lady Gaga",14254,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
20,"Eastside (with Halsey & Khalid)","benny blanco",14089,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
21,"I Love It (& Lil Pump)","Kanye West",13861,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
22,"Lucid Dreams","Juice WRLD",13634,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
23,"Suncity (feat. Empress Of)",Khalid,12910,https://open.spotify.com/track/4AhSkRYioEIfGvCV19peYN
24,"Better Now","Post Malone",12812,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
25,REMEDY,Alesso,12599,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
26,"2 Quick Start",Nublu,12356,https://open.spotify.com/track/60mPI11SKSZFlLKzt3KXv5
27,"MIA (feat. Drake)","Bad Bunny",12009,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
28,Moonlight,XXXTENTACION,11944,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
29,SAD!,XXXTENTACION,11918,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
30,"I Got Love","MiyaGi & Endspiel",11141,https://open.spotify.com/track/5rwsJbBNa8SfPW4oFA1GjP
31,"Venom - Music From The Motion Picture",Eminem,10458,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
32,Nevermind,"Dennis Lloyd",10122,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
33,"SICKO MODE","Travis Scott",10120,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
34,"Electricity (with Dua Lipa)","Silk City",9974,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
35,"This Feeling (feat. Kelsea Ballerini)","The Chainsmokers",9760,https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N
36,"Diamond Heart","Alan Walker",9614,https://open.spotify.com/track/4J4zx8xGJpuGndrVc06KaT
37,"Body (feat. brando)","Loud Luxury",9584,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
38,Youngblood,"5 Seconds of Summer",9421,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
39,"Cry Alone","Lil Peep",9056,https://open.spotify.com/track/4uHscE8VF6F6mKU3ECjIKr
40,"rockstar (feat. 21 Savage)","Post Malone",9044,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
41,Natural,"Imagine Dragons",9009,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
42,"Lucky You (feat. Joyner Lucas)",Eminem,8925,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
43,"Ruin My Life","Zara Larsson",8788,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
44,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",8710,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
45,"Jocelyn Flores",XXXTENTACION,8650,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
46,"Mo Bamba","Sheck Wes",8503,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
47,"Beautiful (feat. Camila Cabello)",Bazzi,8486,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
48,"Rulli Rulli Rulli - Nublu Remix",Öed,8452,https://open.spotify.com/track/5qdzvhnYpGt6rogTlOcJe3
49,"In My Feelings",Drake,8452,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
50,Thunderclouds,Sia,8188,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
51,Shotgun,"George Ezra",7641,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
