,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,öölaps!,Nublu,26897,https://open.spotify.com/track/70qZhu8T6VHpeugYFZCnVk
2,"Falling Down - Bonus Track","Lil Peep",25544,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
3,"Promises (with Sam Smith)","Calvin Harris",24887,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
4,Shallow,"Lady Gaga",22648,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
5,"I Love It (& Lil Pump)","Kanye West",22460,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
6,"Mina Ka",Nublu,21023,https://open.spotify.com/track/4WTIwGBQobHLNo320RhOWW
7,"In My Mind",Dynoro,20826,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
8,Happier,Marshmello,19095,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
9,"Eastside (with Halsey & Khalid)","benny blanco",18125,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
10,"Be Alright","Dean Lewis",16647,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
11,"Without Me",Halsey,16446,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
12,"Lucid Dreams","Juice WRLD",14169,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
13,Better,Khalid,14162,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
14,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",13885,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
15,"2 Quick Start",Nublu,13434,https://open.spotify.com/track/60mPI11SKSZFlLKzt3KXv5
16,"Let You Love Me","Rita Ora",13247,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
17,Moonlight,XXXTENTACION,13220,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
18,Morph,"Twenty One Pilots",12926,https://open.spotify.com/track/01vv2AjxgP4uUyb8waYO5Y
19,REMEDY,Alesso,12901,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
20,Chlorine,"Twenty One Pilots",12265,https://open.spotify.com/track/23OXdR7YuUBVWh5hSnYJau
21,SAD!,XXXTENTACION,11679,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
22,"I Got Love","MiyaGi & Endspiel",11582,https://open.spotify.com/track/5rwsJbBNa8SfPW4oFA1GjP
23,"Better Now","Post Malone",11241,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
24,"Electricity (with Dua Lipa)","Silk City",11205,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
25,"Lucky You (feat. Joyner Lucas)",Eminem,11182,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
26,"Venom - Music From The Motion Picture",Eminem,11074,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
27,"My Blood","Twenty One Pilots",10863,https://open.spotify.com/track/5HeKOKc4phmLn8e4I7EkzD
28,Thunderclouds,Sia,10840,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
29,Natural,"Imagine Dragons",10740,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
30,"Body (feat. brando)","Loud Luxury",10621,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
31,Nevermind,"Dennis Lloyd",10498,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
32,"This Feeling (feat. Kelsea Ballerini)","The Chainsmokers",9993,https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N
33,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",9889,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
34,"Beautiful (feat. Camila Cabello)",Bazzi,9884,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
35,"SICKO MODE","Travis Scott",9773,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
36,"In My Feelings",Drake,9729,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
37,"Sweet but Psycho","Ava Max",9505,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
38,Youngblood,"5 Seconds of Summer",9128,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
39,Shotgun,"George Ezra",9103,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
40,"Wake Up in the Sky","Gucci Mane",8781,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
41,Noticed,"Lil Mosey",8776,https://open.spotify.com/track/7d6XJZjnm7iWcKwYL9z5kC
42,breathin,"Ariana Grande",8748,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
43,"Jocelyn Flores",XXXTENTACION,8663,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
44,"Rulli Rulli Rulli - Nublu Remix",Öed,8523,https://open.spotify.com/track/5qdzvhnYpGt6rogTlOcJe3
45,"Nico and the Niners","Twenty One Pilots",8440,https://open.spotify.com/track/5SehvGGC53A7SZKCLXQcyt
46,"Neon Gravestones","Twenty One Pilots",8368,https://open.spotify.com/track/0sXvjZV7p4uvyPN4uQo3FH
47,"Mo Bamba","Sheck Wes",8301,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
48,"High On Life (feat. Bonn)","Martin Garrix",8229,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
49,STOOPID,6ix9ine,8207,https://open.spotify.com/track/1jQvUmf16VE9WQCPuK2e8K
50,Smithereens,"Twenty One Pilots",8000,https://open.spotify.com/track/5G6Gt9RtNaeIE418pd4yre
51,"rockstar (feat. 21 Savage)","Post Malone",7937,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
52,"Girls Like You (feat. Cardi B)","Maroon 5",7934,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
53,"Want To","Dua Lipa",7858,https://open.spotify.com/track/0CBFOvHlyqy30Q5tbyNHfQ
54,Jumpsuit,"Twenty One Pilots",7755,https://open.spotify.com/track/1E1uGhNdBe6Dddbgs2KqtZ
55,Bandito,"Twenty One Pilots",7747,https://open.spotify.com/track/5INKIG4QNuD4xq7qZcfPzp
56,Rise,"Jonas Blue",7621,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
57,Darkside,"Alan Walker",7539,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
58,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",7537,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
59,"Solo (feat. Demi Lovato)","Clean Bandit",7510,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
60,Killshot,Eminem,7434,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv
61,"The Hype","Twenty One Pilots",7410,https://open.spotify.com/track/7I3skNaQdvZSS7zXY2VHId
62,"Cut My Lip","Twenty One Pilots",7230,https://open.spotify.com/track/6gFtgkh8ShkrJn52Cbdhxy
63,"Ocean (feat. Khalid)","Martin Garrix",6861,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
64,"Jackie Chan",Tiësto,6825,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
65,"Always Remember Us This Way","Lady Gaga",6800,https://open.spotify.com/track/74iZuPGwyL33VlTr6jTnab
66,"Pet Cheetah","Twenty One Pilots",6798,https://open.spotify.com/track/7daBwTiPNOVgoMUG4SICgh
67,"Love Someone","Lukas Graham",6692,https://open.spotify.com/track/2JqnpexlO9dmvjUMCaLCLJ
68,Trenažöör,5MIINUST,6671,https://open.spotify.com/track/6CUrRWNO3KlHuvuw8yESSU
69,"One Kiss (with Dua Lipa)","Calvin Harris",6618,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
70,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",6603,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
71,"Taste (feat. Offset)",Tyga,6598,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
72,"Born To Be Yours",Kygo,6590,https://open.spotify.com/track/4M3FO0ji6Lc8vwD1sgf1nc
73,"Later Bitches","The Prince Karma",6544,https://open.spotify.com/track/0uL88Lp7C6i2WGHub1zrJ9
74,"There's No Way (feat. Julia Michaels)",Lauv,6526,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ
75,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,6495,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
76,"Happy Now",Zedd,6428,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
77,"lovely (with Khalid)","Billie Eilish",6414,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
78,Levitate,"Twenty One Pilots",6249,https://open.spotify.com/track/2uBhGx3m5iJrtsql8Qk00j
79,Nonstop,Drake,6071,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
80,"Usain Bolt","Sip€lga 14",6057,https://open.spotify.com/track/1ffg8TSzISvP1j96fjHIiy
81,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",6046,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
82,changes,XXXTENTACION,6022,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
83,"No Stylist (feat. Drake)","French Montana",5979,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
84,Legend,"Twenty One Pilots",5945,https://open.spotify.com/track/1CDVadnneswMxi6gBqJTtC
85,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",5933,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
86,"Leave the City","Twenty One Pilots",5903,https://open.spotify.com/track/5HCXMBxZIVaVLXpyoqPM3g
87,"no tears left to cry","Ariana Grande",5854,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
88,"God is a woman","Ariana Grande",5828,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
89,"I Like It","Cardi B",5807,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
90,"SLOW DANCING IN THE DARK",Joji,5747,https://open.spotify.com/track/0UyljEbX9dqI1K0sqdv6B6
91,"Tints (feat. Kendrick Lamar)","Anderson .Paak",5736,https://open.spotify.com/track/1gnwGVoG7V08vMX3hyr90x
92,"Diamond Heart","Alan Walker",5678,https://open.spotify.com/track/4J4zx8xGJpuGndrVc06KaT
93,"Say My Name","David Guetta",5676,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
