,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Be Alright","Dean Lewis",1214819,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
2,"In My Mind",Dynoro,1155863,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
3,"Promises (with Sam Smith)","Calvin Harris",1031704,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
4,"Lucky You (feat. Joyner Lucas)",Eminem,1002187,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
5,"I Love It (& Lil Pump)","Kanye West",964839,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
6,"Auf wiedersehen",Hov1,961203,https://open.spotify.com/track/0VchObTqyNU0oWVBjLTSVh
7,Happier,Marshmello,849065,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
8,Gäller,Z.E,782066,https://open.spotify.com/track/1U9TNHyH61eVXxR5BXls2v
9,"Lucid Dreams","Juice WRLD",749497,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
10,"Eastside (with Halsey & Khalid)","benny blanco",738890,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
11,"In My Feelings",Drake,710521,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
12,"High With Somebody","Sandro Cavazza",676117,https://open.spotify.com/track/6IhosQhN1ayHO4XP72XFXy
13,"Still - Recorded at Spotify Studios Stockholm",Hov1,666153,https://open.spotify.com/track/5CjIVxNTlIA1OuIAk7juR1
14,"Sweet but Psycho","Ava Max",618867,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
15,"Taste (feat. Offset)",Tyga,602413,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
16,"Mer för varandra","Norlie & KKV",582590,https://open.spotify.com/track/5GC6b6Ukc7PfwG8VfYO3ar
17,Darkside,"Alan Walker",570662,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
18,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",569873,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
19,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,555869,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
20,"The Ringer",Eminem,555703,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
21,"Solo (feat. Demi Lovato)","Clean Bandit",525792,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
22,Fall,Eminem,522958,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
23,Bandolero,"Ricky Rich",522560,https://open.spotify.com/track/7ql5IcHI1062z5gZaJrNG8
24,"Girls Like You (feat. Cardi B)","Maroon 5",504595,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
25,"Born To Be Yours",Kygo,487131,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
26,Positiv,Z.E,486159,https://open.spotify.com/track/1KrOTm6E95kLrOsbwutlFe
27,"Hon dansar vidare i livet",Hov1,471606,https://open.spotify.com/track/1aEU7mcRDTYBB4ASpqbjYE
28,"Love Someone","Lukas Graham",461529,https://open.spotify.com/track/6r3baE6njwU4aoJq6zPukG
29,"Without You (feat. Sandro Cavazza)",Avicii,458910,https://open.spotify.com/track/6Pgkp4qUoTmJIPn7ReaGxL
30,"No Brainer","DJ Khaled",452027,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
