,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Mind",Dynoro,1232806,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
2,"Auf wiedersehen",Hov1,1188566,https://open.spotify.com/track/4e6AWQ9t5i39iQvrObhLES
3,"Be Alright","Dean Lewis",1042739,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
4,"Promises (with Sam Smith)","Calvin Harris",951369,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
5,"Lucky You (feat. Joyner Lucas)",Eminem,894496,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
6,"In My Feelings",Drake,841208,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
7,"Still - Recorded at Spotify Studios Stockholm",Hov1,802587,https://open.spotify.com/track/5CjIVxNTlIA1OuIAk7juR1
8,"The Ringer",Eminem,796568,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
9,"Lucid Dreams","Juice WRLD",792081,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
10,"Eastside (with Halsey & Khalid)","benny blanco",741433,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
11,Gäller,Z.E,738786,https://open.spotify.com/track/1U9TNHyH61eVXxR5BXls2v
12,"High With Somebody","Sandro Cavazza",701057,https://open.spotify.com/track/6IhosQhN1ayHO4XP72XFXy
13,"Mer för varandra","Norlie & KKV",679445,https://open.spotify.com/track/5GC6b6Ukc7PfwG8VfYO3ar
14,"Taste (feat. Offset)",Tyga,673130,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
15,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,647816,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
16,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",640601,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
17,Happier,Marshmello,614873,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
18,"Solo (feat. Demi Lovato)","Clean Bandit",605945,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
19,Bandolero,"Ricky Rich",587916,https://open.spotify.com/track/7ql5IcHI1062z5gZaJrNG8
20,"No Brainer","DJ Khaled",578575,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
21,Darkside,"Alan Walker",575811,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
22,Fall,Eminem,565357,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
23,Positiv,Z.E,551717,https://open.spotify.com/track/1KrOTm6E95kLrOsbwutlFe
24,"Born To Be Yours",Kygo,540693,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
25,"Girls Like You (feat. Cardi B)","Maroon 5",530360,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
26,"Hon dansar vidare i livet",Hov1,526399,https://open.spotify.com/track/0DsMfCqOclDOvEeExl6zNY
27,Greatest,Eminem,491478,https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv
28,"Dancing in the Moonlight (feat. NEIMY)",Jubël,475001,https://open.spotify.com/track/5ow0sNF1zSqp71Ix5jEXWU
29,"Aqua Aura",Fricky,465913,https://open.spotify.com/track/468ooECb1oRgt4gGfLeAoH
30,"Without You (feat. Sandro Cavazza)",Avicii,464840,https://open.spotify.com/track/6Pgkp4qUoTmJIPn7ReaGxL
31,breathin,"Ariana Grande",462793,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
32,Rise,"Jonas Blue",460033,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
33,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",450892,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
34,SAD!,XXXTENTACION,445306,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
35,"Ignite (feat. SEUNGRI)",K-391,443561,https://open.spotify.com/track/0UMLejbZXf7YVgnfxURvVr
36,2002,Anne-Marie,425021,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
37,"Better Now","Post Malone",423673,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
38,"God is a woman","Ariana Grande",412291,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
39,"Förbjuden frukt","Nineb Youk",409267,https://open.spotify.com/track/1pzj4OmBLXAnolQYJckzAK
40,"Not Alike (feat. Royce Da 5'9)",Eminem,407132,https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU
41,Youngblood,"5 Seconds of Summer",404409,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
42,"Jackie Chan",Tiësto,401760,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
43,"Sweet but Psycho","Ava Max",398927,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
44,Kamikaze,Eminem,397511,https://open.spotify.com/track/2gsNpSn7VvvJuSrIDfRoYy
45,"High On Life (feat. Bonn)","Martin Garrix",393473,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
46,"SICKO MODE","Travis Scott",379366,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
47,"Min Diamant","Ricky Rich",371558,https://open.spotify.com/track/5v3gBxtmgWSlTXGyytzphF
48,"All For Love",Raaban,360464,https://open.spotify.com/track/5VGBgPVFO3e0lWz4WHYntQ
49,"Blah Blah Blah","Armin van Buuren",345193,https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj
50,REMEDY,Alesso,342742,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
51,"Stepping Stone",Eminem,342050,https://open.spotify.com/track/60Z57Wdrn0pEVpHI7d7GAX
52,Roads,"Vargas & Lagola",331872,https://open.spotify.com/track/7HdHOGbA7uyepn1jbPKqOx
53,Normal,Eminem,328638,https://open.spotify.com/track/0evt4UZbdhnHtcAnxkm6A1
54,"Be Your Friend‬‬",Vigiland,327314,https://open.spotify.com/track/2mSIu1ZPo22Ihx3EwS4E6h
55,"Body (feat. brando)","Loud Luxury",308598,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
56,"Missing U",Robyn,303002,https://open.spotify.com/track/4Sn5B44sLfQ364FUL98jvN
57,"Don’t Matter To Me (with Michael Jackson)",Drake,302393,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
58,"Good Guy (feat. Jessie Reyez)",Eminem,298536,https://open.spotify.com/track/4g32MdRoqwGKQd3NXIRhpU
59,"Remind Me to Forget",Kygo,297618,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
60,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,294248,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
61,BEBE,6ix9ine,280333,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
62,"Venom - Music From The Motion Picture",Eminem,275680,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
63,"Wake Me Up",Avicii,265220,https://open.spotify.com/track/4h8VwCb1MTGoLKueQ1WgbD
64,"rockstar (feat. 21 Savage)","Post Malone",262958,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
65,"Jocelyn Flores",XXXTENTACION,259010,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
66,Moonlight,XXXTENTACION,257917,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
67,"no tears left to cry","Ariana Grande",254387,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
68,"One Kiss (with Dua Lipa)","Calvin Harris",253764,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
69,changes,XXXTENTACION,251789,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
70,"Happy Now",Zedd,243926,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
71,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",243487,https://open.spotify.com/track/2lYTJK94hb0fd1LQtb6Dhk
72,"Paul - Skit","Paul Rosenberg",243459,https://open.spotify.com/track/0Uv5Kp8sEnriJjkX4oLfNI
73,"Bad Boy (feat. Luana Kiara)",Raaban,236515,https://open.spotify.com/track/64p6ua7zpf66s62StC2QLv
74,"Hon få mig",Fricky,234930,https://open.spotify.com/track/1Y6pL6kWGnQlPsxJaia7tY
75,Sand,"Molly Sandén",233929,https://open.spotify.com/track/7CYKovD8hNKg0w902IASMi
76,"Ocean (feat. Khalid)","Martin Garrix",233120,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
77,IMPRINT,"FELIX SANDMAN",231761,https://open.spotify.com/track/0BJGvOv7jXEakSPvP7Z4AE
78,"Nice Guy (with Jessie Reyez)",Eminem,229721,https://open.spotify.com/track/09FfQO3PqHO4HIJL511Ksi
79,"I Like It","Cardi B",227330,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
80,"Beautiful (feat. Camila Cabello)",Bazzi,219984,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
81,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",219259,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
82,Natural,"Imagine Dragons",218849,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
83,"Been There Done That (feat. Tove Styrke)",NOTD,214435,https://open.spotify.com/track/0m0hFyrAqGKaVJ7D24Jozg
84,"Em Calls Paul - Skit",Eminem,210315,https://open.spotify.com/track/6B3zy3LOKHndqsviCr2z15
85,Större,"Molly Sandén",209339,https://open.spotify.com/track/05kHxnnHprpntLT6mHT78m
86,"lovely (with Khalid)","Billie Eilish",209115,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
87,Flames,"David Guetta",208922,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
88,Vinner,"Ricky Rich",202362,https://open.spotify.com/track/2yThC5EcMmKY0iCZbw94Ad
89,"Shape of You","Ed Sheeran",201447,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
90,Pari,Hov1,201433,https://open.spotify.com/track/7tnoj9KAxiVYxkEfraKDii
91,STARGAZING,"Travis Scott",201099,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
92,"God's Plan",Drake,200763,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
93,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",199580,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
94,"När ingen ser",SAMI,194700,https://open.spotify.com/track/7F7X6W8dDig3rOPjtrZ6vQ
95,"I Wouldn't Know","Benjamin Ingrosso",193999,https://open.spotify.com/track/1xK5yPizRPUUsyInZSOc1i
96,"Psycho (feat. Ty Dolla $ign)","Post Malone",193157,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
97,"Forever Young","John De Sohn",190276,https://open.spotify.com/track/0o9bHFc8Lt5tZFvTjNZTNf
98,"Don't Hide","Mike Perry",189563,https://open.spotify.com/track/5Ddp5V1M84fKmXbtDhASu0
99,Chagga,Imenella,185680,https://open.spotify.com/track/176F2zC28SlT1BBiITeiUs
100,"Hon e redo (feat. K27, Blizzy, Mwuana, Elias Abbas)","Hasti B",180158,https://open.spotify.com/track/6Aurk2qvVRj8VtjY7EpzHM
101,Nonstop,Drake,180121,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
102,"Allt e mitt",Z.E,179439,https://open.spotify.com/track/7xUgqjLiJ4O4qUANFUyurV
103,"Helt seriöst",Kaliffa,178183,https://open.spotify.com/track/6uucB29G6Y7LThzNfuRkiw
104,Nevermind,"Dennis Lloyd",173542,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
105,California,"Hot Shade",171923,https://open.spotify.com/track/4hBcYYxffKQJXKEXzRC7ou
106,Thunderclouds,Sia,170989,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
107,Zombie,"Bad Wolves",170807,https://open.spotify.com/track/1eadPrzB2P0ikQcqhKSAtv
108,Robbery,K27,170309,https://open.spotify.com/track/3pUrzUsCEa6lfg91ko2nQa
109,OMG,Hov1,169375,https://open.spotify.com/track/1WhJu9OpnI13uONFnMgNE4
110,Sober,"Demi Lovato",169096,https://open.spotify.com/track/0STK94RxUulYqWzwFlyAb5
111,Perfect,"Ed Sheeran",168371,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
112,SWISH,Tyga,166945,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
113,"Could Be Love",Deepend,165457,https://open.spotify.com/track/0CTFgap4KW8wfbNgkPYDT6
114,"High Hopes","Panic! At The Disco",165045,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
115,"La Cintura","Alvaro Soler",164013,https://open.spotify.com/track/19MBk3PbNFE36wqIqkMq9H
116,Superhero,Lauv,162656,https://open.spotify.com/track/1Fo4OvzP9PThFKMeMIAEYu
117,BILLY,6ix9ine,161174,https://open.spotify.com/track/5KhFaq45chTw8RGfWo8T8J
118,Believer,"Imagine Dragons",161060,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
119,"Gudarna på Västerbron",Hov1,160976,https://open.spotify.com/track/2yHGQ9voM7ywjSAy5ronZx
120,Happier,"Ed Sheeran",160146,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
121,Djadja,"Aya Nakamura",159947,https://open.spotify.com/track/3XfnssSD9HMQ9LhVOJvXTE
122,"Put Your Hands Up för Sverige (feat. Anis Don Demina)","Samir & Viktor",158498,https://open.spotify.com/track/65Jv5ceVGQr9QHHKEqx8xm
123,"Your Love","David Guetta",158055,https://open.spotify.com/track/0tgbSxoFjZ20MjfoKwWevV
124,Shotgun,"George Ezra",157795,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
125,"Say Love","James TW",154750,https://open.spotify.com/track/1csB4kgdyglOQdH0EyFIqy
126,"More Than You Know","Axwell /\ Ingrosso",152463,https://open.spotify.com/track/6h5PAsRni4IRlxWr6uDPTP
127,"Lonely Together (feat. Rita Ora)",Avicii,152273,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
128,"I Fall Apart","Post Malone",152172,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
129,"BÖRJA OM (feat. Gilli)",GULEED,150213,https://open.spotify.com/track/4hXUXtjq0GLu9VPfAbC9Cu
130,"Levels - Radio Edit",Avicii,150129,https://open.spotify.com/track/5B03nSG8pLE48jh7kmasuL
131,"I'm a Mess","Bebe Rexha",149601,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
132,Lakan,Newkid,147148,https://open.spotify.com/track/6I3v61mAZnwXjG5xM9pKSy
133,95,Mares,146654,https://open.spotify.com/track/2XajET1AbW1AYBgTVJvDo3
134,Het,Theoz,145370,https://open.spotify.com/track/0XLk0Wo0wnItnx6Qwo2aMj
135,Shuffla,"Samir & Viktor",145111,https://open.spotify.com/track/3bnS9O5Q9Zn9MD4Z3zDV62
136,"Everybody Dies In Their Nightmares",XXXTENTACION,144262,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
137,"Don't Stop Believin'",Journey,143466,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
138,"Say You Won't Let Go","James Arthur",142921,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
139,"Tror Du Att Han Bryr Sig","Benjamin Ingrosso",142085,https://open.spotify.com/track/1ODyGSzjAYmJ7PvrrnRgHB
140,"Too Good At Goodbyes","Sam Smith",139817,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
141,"Never Going Home",Vigiland,139339,https://open.spotify.com/track/3JMjmQ4xsvEr7cP1mDS8sq
142,"Faller av (feat. Thomas Rusiak, PeeWee & Eye-N-I)",Petter,139275,https://open.spotify.com/track/21RY7yPi0IhdB63NO7YEoc
143,"Nice For What",Drake,138610,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
144,"All Girls Are The Same","Juice WRLD",138565,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm
145,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,138297,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
146,"Mandy Moore",Hov1,136760,https://open.spotify.com/track/2vD1hN8Oxqfh4umefOVIqP
147,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",136539,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
148,"Lev nu dö sen (feat. Vargas & Lagola)",Petter,136538,https://open.spotify.com/track/70wiq6FhoPiGg7IgqNjZEO
149,Thunder,"Imagine Dragons",136534,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
150,"Feel It Still","Portugal. The Man",135696,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
151,Habibi,"Ricky Rich",135647,https://open.spotify.com/track/4ECv88UJvcKFQX1HuLixjg
152,"River (feat. Ed Sheeran)",Eminem,134986,https://open.spotify.com/track/1cS0TgbR263ey9jn0MwD2s
